 VARIABLES = "X", "U" 
 ZONE I=         500
   0.0000000000000000       -2.4942132284116698E-002
   2.0040080160320640E-003   2.5058024600532299E-002
   4.0080160320641279E-003   7.4994628837398908E-002
   6.0120240480961915E-003  0.12474103024271189     
   8.0160320641282558E-003  0.17417106102881139     
   1.0020040080160320E-002  0.22315935579333540     
   1.2024048096192385E-002  0.27158166947338103     
   1.4028056112224449E-002  0.31931519245824680     
   1.6032064128256512E-002  0.36623886206154505     
   1.8036072144288574E-002  0.41223366956273538     
   2.0040080160320637E-002  0.45718296203934611     
   2.2044088176352700E-002  0.50097273822438215     
   2.4048096192384762E-002  0.54349193763854609     
   2.6052104208416825E-002  0.58463272226397744     
   2.8056112224448888E-002  0.62429075004512702     
   3.0060120240480950E-002  0.66236543952309990     
   3.2064128256513016E-002  0.69876022493230161     
   3.4068136272545083E-002  0.73338280111240273     
   3.6072144288577149E-002  0.76614535761447977     
   3.8076152304609215E-002  0.79696480140757608     
   4.0080160320641281E-002  0.82576296762085666     
   4.2084168336673347E-002  0.85246681778687161     
   4.4088176352705413E-002  0.87700862508313171     
   4.6092184368737479E-002  0.89932614610218786     
   4.8096192384769546E-002  0.91936277871456995     
   5.0100200400801612E-002  0.93706770562420261     
   5.2104208416833678E-002  0.95239602325221839     
   5.4108216432865744E-002  0.96530885562228452     
   5.6112224448897810E-002  0.97577345295860685     
   5.8116232464929876E-002  0.98376327474654790     
   6.0120240480961942E-002  0.98925805704519276     
   6.2124248496994008E-002  0.99224386388115038     
   6.4128256513026075E-002  0.99271312259323841     
   6.6132264529058141E-002  0.99066464303841406     
   6.8136272545090207E-002  0.98610362061023715     
   7.0140280561122273E-002  0.97904162306221343     
   7.2144288577154339E-002  0.96949656116943261     
   7.4148296593186405E-002  0.95749264330291384     
   7.6152304609218471E-002  0.94306031403186596     
   7.8156312625250537E-002  0.92623617690958138     
   8.0160320641282604E-002  0.90706290163879288     
   8.2164328657314670E-002  0.88558911585194844     
   8.4168336673346736E-002  0.86186928178086564     
   8.6172344689378802E-002  0.83596355812856371     
   8.8176352705410868E-002  0.80793764749359465     
   9.0180360721442934E-002  0.77786262973383991     
   9.2184368737475000E-002  0.74581478169239712     
   9.4188376753507067E-002  0.71187538374276793     
   9.6192384769539133E-002  0.67613051364400467     
   9.8196392785571199E-002  0.63867082822862564     
  0.10020040080160326       0.59959133347699878     
  0.10220440881763533       0.55899114356133428     
  0.10420841683366740       0.51697322947039848     
  0.10621242484969946       0.47364415785249625     
  0.10821643286573153       0.42911382073907001     
  0.11022044088176360       0.38349515683440166     
  0.11222444889779566       0.33690386507827985     
  0.11422845691382773       0.28945811120810627     
  0.11623246492985979       0.24127822806466043     
  0.11823647294589186       0.19248641040161810     
  0.12024048096192393       0.14320640497284706     
  0.12224448897795599        9.3563196683489586E-002
  0.12424849699398806        4.3682691600825607E-002
  0.12625250501002011       -6.3086023711374202E-003
  0.12825651302605218       -5.6283896343464486E-002
  0.13026052104208424      -0.10611644200672807     
  0.13226452905811631      -0.15567985309253127     
  0.13426853707414838      -0.20484842591680888     
  0.13627254509018044      -0.25349745819194952     
  0.13827655310621251      -0.30150356529915434     
  0.14028056112224457      -0.34874499321890090     
  0.14228456913827664      -0.39510192732584515     
  0.14428857715430871      -0.44045679626499862     
  0.14629258517034077      -0.48469457013847911     
  0.14829659318637284      -0.52770305224656566     
  0.15030060120240490      -0.56937316364314505     
  0.15230460921843697      -0.60959921978384857     
  0.15430861723446904      -0.64827919856524396     
  0.15631262525050110      -0.68531499907526983     
  0.15831663326653317      -0.72061269039867248     
  0.16032064128256523      -0.75408274984641310     
  0.16232464929859730      -0.78564029000484714     
  0.16432865731462937      -0.81520527402882992     
  0.16633266533066143      -0.84270271863271407     
